	sequences per sample	iteration	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
alpha_rarefaction_181_8.txt	181	8	56.0	83.0	44.0	55.0	68.0	44.0	69.0	74.0	54.0	56.0	70.0	54.0	47.0	28.0	27.0	47.0	41.0	62.0	57.0	84.0	79.0	38.0	57.0	60.0	23.0	28.0	36.0	35.0	59.0	59.0	57.0	47.0	25.0	20.0	28.0	65.0	43.0	31.0	23.0	56.0	50.0	26.0	32.0	21.0	34.0	61.0	75.0	37.0	24.0	21.0	27.0	19.0	16.0	61.0	28.0	19.0	26.0	25.0	35.0	22.0	40.0	35.0	25.0	49.0	68.0	50.0	19.0	25.0	28.0	32.0	20.0	18.0	25.0	51.0	37.0	19.0	16.0	44.0	27.0	23.0	18.0	16.0	15.0	27.0	30.0	55.0	62.0	19.0	29.0	22.0	20.0	28.0
alpha_rarefaction_181_9.txt	181	9	59.0	74.0	45.0	65.0	69.0	49.0	68.0	77.0	52.0	53.0	73.0	55.0	45.0	27.0	24.0	45.0	39.0	70.0	60.0	78.0	83.0	30.0	58.0	58.0	25.0	28.0	36.0	40.0	62.0	66.0	64.0	53.0	31.0	24.0	28.0	65.0	41.0	32.0	26.0	64.0	51.0	28.0	32.0	22.0	36.0	61.0	67.0	36.0	23.0	28.0	27.0	22.0	15.0	60.0	28.0	24.0	25.0	21.0	34.0	22.0	41.0	32.0	26.0	45.0	66.0	59.0	18.0	21.0	27.0	27.0	16.0	13.0	23.0	50.0	32.0	23.0	16.0	55.0	22.0	23.0	18.0	13.0	20.0	27.0	29.0	50.0	65.0	17.0	25.0	24.0	23.0	27.0
alpha_rarefaction_200_0.txt	200	0	63.0	76.0	41.0	60.0	73.0	53.0	71.0	76.0	57.0	60.0	70.0	63.0	52.0	28.0	25.0	53.0	42.0	71.0	62.0	88.0	76.0	37.0	62.0	70.0	24.0	33.0	35.0	40.0	65.0	71.0	62.0	46.0	30.0	27.0	30.0	78.0	51.0	34.0	25.0	60.0	51.0	29.0	36.0	19.0	41.0	66.0	74.0	34.0	26.0	31.0	26.0	20.0	18.0	64.0	25.0	26.0	24.0	24.0	39.0	24.0	43.0	26.0	28.0	54.0	76.0	62.0	23.0	25.0	24.0	32.0	19.0	19.0	27.0	55.0	33.0	21.0	18.0	52.0	23.0	24.0	19.0	13.0	17.0	27.0	30.0	54.0	68.0	21.0	28.0	24.0	23.0	32.0
alpha_rarefaction_200_1.txt	200	1	60.0	85.0	47.0	63.0	75.0	51.0	72.0	77.0	58.0	61.0	72.0	59.0	47.0	34.0	25.0	46.0	41.0	72.0	61.0	89.0	89.0	35.0	62.0	70.0	25.0	34.0	36.0	37.0	65.0	67.0	61.0	45.0	30.0	32.0	35.0	74.0	49.0	29.0	25.0	63.0	59.0	30.0	35.0	22.0	40.0	66.0	73.0	35.0	27.0	25.0	23.0	19.0	17.0	63.0	28.0	28.0	24.0	24.0	31.0	21.0	43.0	29.0	27.0	52.0	77.0	61.0	23.0	23.0	29.0	33.0	19.0	18.0	29.0	56.0	35.0	21.0	21.0	54.0	24.0	27.0	19.0	14.0	16.0	29.0	31.0	55.0	66.0	21.0	27.0	23.0	27.0	24.0
alpha_rarefaction_200_2.txt	200	2	63.0	82.0	44.0	58.0	69.0	48.0	76.0	74.0	52.0	59.0	68.0	63.0	44.0	32.0	26.0	54.0	44.0	73.0	61.0	88.0	90.0	37.0	59.0	62.0	29.0	34.0	34.0	38.0	66.0	74.0	65.0	47.0	30.0	29.0	29.0	75.0	42.0	33.0	25.0	64.0	51.0	27.0	34.0	20.0	35.0	64.0	72.0	38.0	27.0	25.0	28.0	19.0	18.0	57.0	32.0	23.0	28.0	29.0	34.0	20.0	43.0	31.0	22.0	55.0	72.0	59.0	18.0	27.0	26.0	27.0	20.0	17.0	25.0	58.0	41.0	18.0	21.0	58.0	25.0	24.0	19.0	16.0	19.0	30.0	34.0	56.0	68.0	23.0	25.0	21.0	19.0	26.0
alpha_rarefaction_200_3.txt	200	3	56.0	84.0	48.0	62.0	74.0	48.0	66.0	72.0	51.0	58.0	72.0	52.0	47.0	32.0	26.0	51.0	45.0	78.0	58.0	90.0	97.0	34.0	63.0	67.0	23.0	31.0	37.0	36.0	60.0	74.0	64.0	51.0	25.0	35.0	28.0	69.0	42.0	31.0	22.0	69.0	53.0	28.0	35.0	22.0	38.0	71.0	77.0	34.0	26.0	26.0	28.0	19.0	20.0	61.0	27.0	22.0	28.0	27.0	35.0	25.0	46.0	35.0	25.0	52.0	81.0	66.0	18.0	25.0	30.0	31.0	20.0	19.0	29.0	54.0	36.0	19.0	19.0	52.0	25.0	26.0	19.0	10.0	23.0	31.0	20.0	55.0	69.0	19.0	26.0	26.0	22.0	30.0
alpha_rarefaction_200_4.txt	200	4	57.0	80.0	50.0	60.0	77.0	49.0	73.0	73.0	52.0	61.0	74.0	56.0	50.0	30.0	26.0	51.0	38.0	75.0	60.0	89.0	87.0	32.0	61.0	61.0	23.0	35.0	36.0	37.0	63.0	59.0	53.0	50.0	30.0	27.0	37.0	72.0	42.0	36.0	27.0	65.0	55.0	31.0	34.0	22.0	42.0	62.0	80.0	38.0	26.0	28.0	35.0	20.0	20.0	61.0	26.0	27.0	23.0	27.0	39.0	25.0	43.0	31.0	28.0	55.0	71.0	60.0	17.0	26.0	29.0	29.0	18.0	15.0	25.0	60.0	37.0	23.0	22.0	58.0	22.0	26.0	18.0	9.0	18.0	32.0	35.0	53.0	61.0	18.0	25.0	18.0	26.0	22.0
alpha_rarefaction_200_5.txt	200	5	64.0	84.0	46.0	61.0	76.0	48.0	72.0	75.0	55.0	61.0	73.0	60.0	50.0	31.0	25.0	49.0	45.0	72.0	62.0	89.0	93.0	38.0	61.0	65.0	25.0	35.0	37.0	36.0	63.0	69.0	62.0	50.0	28.0	25.0	28.0	73.0	42.0	34.0	25.0	67.0	51.0	28.0	35.0	25.0	41.0	67.0	80.0	42.0	26.0	27.0	34.0	19.0	19.0	59.0	28.0	18.0	27.0	26.0	36.0	23.0	39.0	33.0	29.0	48.0	77.0	66.0	23.0	24.0	26.0	31.0	20.0	21.0	27.0	55.0	37.0	24.0	18.0	48.0	23.0	24.0	19.0	15.0	20.0	31.0	31.0	57.0	71.0	20.0	28.0	25.0	26.0	28.0
alpha_rarefaction_200_6.txt	200	6	55.0	82.0	46.0	63.0	73.0	52.0	74.0	72.0	61.0	61.0	71.0	60.0	49.0	27.0	28.0	50.0	49.0	69.0	63.0	88.0	88.0	38.0	64.0	66.0	24.0	34.0	36.0	38.0	67.0	67.0	60.0	51.0	28.0	30.0	27.0	76.0	46.0	28.0	23.0	65.0	52.0	28.0	35.0	25.0	41.0	62.0	76.0	34.0	27.0	27.0	25.0	18.0	19.0	57.0	27.0	22.0	24.0	27.0	38.0	26.0	40.0	40.0	25.0	52.0	77.0	60.0	23.0	25.0	28.0	23.0	20.0	21.0	29.0	56.0	35.0	22.0	16.0	51.0	23.0	25.0	18.0	12.0	20.0	32.0	40.0	54.0	67.0	20.0	31.0	23.0	21.0	26.0
alpha_rarefaction_200_7.txt	200	7	65.0	82.0	39.0	64.0	72.0	49.0	72.0	75.0	50.0	61.0	74.0	57.0	50.0	31.0	26.0	51.0	41.0	71.0	62.0	90.0	88.0	31.0	63.0	67.0	27.0	35.0	35.0	39.0	64.0	69.0	58.0	51.0	25.0	25.0	31.0	72.0	47.0	30.0	25.0	65.0	52.0	32.0	35.0	26.0	47.0	72.0	78.0	42.0	27.0	22.0	29.0	20.0	18.0	62.0	30.0	22.0	28.0	28.0	40.0	27.0	44.0	32.0	27.0	53.0	73.0	57.0	19.0	21.0	30.0	33.0	19.0	15.0	25.0	50.0	37.0	25.0	17.0	56.0	23.0	23.0	18.0	14.0	18.0	31.0	34.0	56.0	70.0	21.0	27.0	19.0	20.0	29.0
alpha_rarefaction_200_8.txt	200	8	64.0	85.0	45.0	59.0	71.0	52.0	68.0	76.0	52.0	63.0	75.0	65.0	49.0	32.0	27.0	48.0	38.0	81.0	59.0	87.0	85.0	35.0	65.0	69.0	30.0	37.0	37.0	35.0	66.0	72.0	56.0	51.0	28.0	31.0	29.0	77.0	46.0	36.0	26.0	61.0	57.0	27.0	34.0	26.0	36.0	70.0	71.0	40.0	24.0	24.0	27.0	23.0	14.0	62.0	25.0	24.0	28.0	24.0	39.0	23.0	44.0	35.0	26.0	54.0	71.0	67.0	21.0	27.0	27.0	32.0	19.0	15.0	29.0	58.0	41.0	25.0	17.0	54.0	28.0	25.0	17.0	10.0	16.0	32.0	29.0	50.0	64.0	18.0	28.0	22.0	21.0	30.0
alpha_rarefaction_200_9.txt	200	9	64.0	80.0	46.0	59.0	76.0	48.0	72.0	70.0	48.0	60.0	78.0	58.0	52.0	33.0	26.0	52.0	41.0	73.0	65.0	88.0	86.0	35.0	61.0	70.0	23.0	36.0	34.0	38.0	62.0	68.0	63.0	52.0	23.0	30.0	33.0	76.0	49.0	33.0	25.0	65.0	54.0	30.0	35.0	25.0	44.0	66.0	73.0	42.0	26.0	26.0	31.0	17.0	22.0	65.0	25.0	22.0	29.0	29.0	36.0	25.0	48.0	34.0	25.0	54.0	73.0	63.0	22.0	24.0	33.0	33.0	19.0	19.0	29.0	57.0	38.0	20.0	19.0	56.0	25.0	26.0	18.0	13.0	18.0	31.0	33.0	59.0	67.0	21.0	28.0	28.0	23.0	29.0
