	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
K2.S	0.663636231129	0.698932345571	0.745919375515	0.706535582519	0.712370709683	0.678554009966	0.72260024929	0.760298434782	0.753805267713	0.703738982655	0.786174684136	0.698768807097	0.646596021194	0.687481846671	0.648012701794	0.636790512305	0.585069176989	0.691969265174	0.67040855596	0.70444840895	0.748558169911	0.553219593162	0.666631814475	0.672934741052	0.68202713134	0.619136248814	0.631967299737	0.562103057683	0.693923221479	0.673002245071	0.696145903594	0.661932387108	0.60679701215	0.590928635509	0.669640153759	0.683741998105	0.651784213938	0.473428773907	0.632438609579	0.693707352999	0.682687073083	0.548527721634	0.58377334305	0.437402367081	0.606092362375	0.659595337784	0.74032566426	0.604167668803	0.52179987654	0.556915785951	0.576617670722	0.630639903929	0.54577688257	0.66651927394	0.6062330108	0.569912791931	0.53981478218	0.56929686189	0.575072042673	0.591890762512	0.673074255689	0.599178536363	0.602803251355	0.62222851353	0.710061074427	0.60069458435	0.551296488405	0.487101706619	0.556960594315	0.46561764692	0.0	0.574671623565	0.596138338177	0.705929251223	0.761225421208	0.546488566151	0.575804795044	0.703036231283	0.590812112555	0.52498776181	0.57068782306	0.590913727735	0.566769240743	0.625310051443	0.558120144831	0.680522001366	0.771039179544	0.487116763735	0.566112810627	0.558900623091	0.566249794693	0.549755778903
K2.H	0.758818122734	0.775166307657	0.814267648039	0.781053653575	0.789868309233	0.73945991521	0.768256768081	0.816541339339	0.828939105016	0.769308979935	0.865645812231	0.73662291378	0.769209767147	0.542522427909	0.685730885891	0.727749413137	0.686255349952	0.723821548947	0.759768122286	0.790046900917	0.778727487452	0.626922306663	0.72714379701	0.723609377497	0.692597995998	0.614916167483	0.646703212806	0.691208130831	0.743775743894	0.746643846758	0.77773939937	0.748408278614	0.689109140508	0.739098042039	0.672938937977	0.778715031947	0.71578937267	0.649876783698	0.523993398393	0.74139972369	0.698346933079	0.556767241506	0.729621925329	0.563906209309	0.659395697164	0.721768379842	0.791600589312	0.662040882224	0.533587379011	0.631180361724	0.399810972899	0.649873289904	0.546311762645	0.704267714358	0.535103741964	0.594677365689	0.636416526827	0.660635947357	0.667102387135	0.596243698796	0.696205061856	0.626692337907	0.642463511021	0.692866054616	0.755794058806	0.739595840053	0.467424874531	0.570920733054	0.612546638133	0.585039596869	0.574671623565	0.0	0.649435882775	0.759650633075	0.802650794696	0.498302588328	0.561917886199	0.782547467289	0.582762032749	0.546880291389	0.690894874899	0.310529924741	0.519506164457	0.692381282267	0.686808195878	0.765708830797	0.826553648921	0.513836483203	0.66886987432	0.621728820542	0.500783799928	0.579179010558
K1.E	0.653579441647	0.643569510159	0.701561221657	0.647126841556	0.647148009109	0.65062516013	0.650114632333	0.706011831225	0.703620963266	0.668941746075	0.755931933033	0.614960803963	0.556503956369	0.54985984988	0.626184300388	0.538179161469	0.479834979605	0.623087765579	0.617932377503	0.702470941144	0.65970449533	0.474634684312	0.632568040008	0.68271050096	0.501679190164	0.486250326738	0.636350369698	0.425157982804	0.661888215202	0.64150135561	0.635389808986	0.624885421968	0.520165846807	0.558195982996	0.516302507523	0.623751411686	0.618930823089	0.518230805095	0.573371653483	0.604858270618	0.618622428124	0.681864522295	0.548474998663	0.519786519736	0.483293389008	0.577680894278	0.633031883609	0.454014294502	0.457757891012	0.358648046776	0.649050147383	0.532784109711	0.522062897588	0.623074997802	0.595731608313	0.630392666528	0.636543773478	0.639584319982	0.508597161116	0.611199724192	0.424910585643	0.562516943334	0.594042855968	0.614323374084	0.614739469839	0.61562716944	0.575190450361	0.664202033963	0.572656590886	0.545285542203	0.596138338177	0.649435882775	0.0	0.675395349295	0.646552694194	0.570765112719	0.54897689318	0.669273286812	0.622593556209	0.593627098876	0.687453861946	0.660656417871	0.599153834426	0.566572470571	0.68168876009	0.637949290421	0.716272749405	0.61840768594	0.661908232832	0.545830926983	0.652158338899	0.612159757119
M2.Thumb.R	0.645800645256	0.635271620997	0.611691058745	0.630480693895	0.523230882649	0.602279957155	0.526113105494	0.583634182873	0.62260826019	0.537722826411	0.692035583135	0.518628701138	0.719111120008	0.686313076506	0.753489681077	0.6645313879	0.655353588794	0.578884629134	0.577258814332	0.574263382694	0.593578552666	0.620053421237	0.486178113588	0.547042920748	0.653885938132	0.678326657014	0.665968323258	0.702114260249	0.634016209923	0.674196357798	0.508596210507	0.533727248541	0.6422532442	0.701590515311	0.689754674817	0.648326336254	0.661733312459	0.620262758599	0.628956918829	0.577150683838	0.591279978112	0.747309458277	0.652243258489	0.631240055226	0.634336389566	0.610011488999	0.627797183975	0.732847619359	0.736688730274	0.698023710875	0.696459580707	0.753861546845	0.726060546042	0.525464907579	0.754798548227	0.736664677161	0.656697061489	0.636451220774	0.646968273739	0.728350644528	0.665457541334	0.61599093069	0.676891652671	0.569354996804	0.570996490093	0.635502752911	0.787567527022	0.664593868831	0.581992889372	0.695642953155	0.705929251223	0.759650633075	0.675395349295	0.0	0.650169029949	0.743588577807	0.652502619891	0.47992832188	0.595599485316	0.69177651014	0.648010091954	0.753083149479	0.695824744147	0.746936488955	0.646750255702	0.602243806286	0.618177539522	0.705902806217	0.742257708316	0.784845151755	0.722532531668	0.690556864838
M2.Ring.L	0.669083405303	0.578091748755	0.319511718368	0.524128162621	0.597194424183	0.495228978268	0.528890659409	0.542419786314	0.408206143443	0.511278611693	0.501040123105	0.570945384293	0.702450277309	0.757665491329	0.759624515861	0.723632766789	0.712541313736	0.566158819752	0.560204766631	0.611945034884	0.621160804308	0.689752289193	0.640936204257	0.6265554033	0.701478864023	0.717311429542	0.73412732241	0.671917712014	0.646918013166	0.644642570829	0.526122681883	0.516855775631	0.645265626263	0.736500588276	0.638494542672	0.64948164045	0.773812338972	0.724632852504	0.73702955097	0.53877044102	0.651839700917	0.782657032683	0.684992527077	0.682825456407	0.681035560806	0.568034203018	0.608207735351	0.758678064073	0.71761937823	0.682022880061	0.751974277076	0.683680182276	0.724311061551	0.594009999844	0.743936761966	0.741130731133	0.749034397016	0.677626046431	0.667354512859	0.717092991079	0.671339010424	0.705339475056	0.703186200278	0.592684204755	0.529478361628	0.590408225731	0.789534326689	0.721205681346	0.76156691268	0.736965909729	0.761225421208	0.802650794696	0.646552694194	0.650169029949	0.0	0.715225676059	0.664665524797	0.497084572626	0.731548161272	0.769689812148	0.717837082475	0.735904445942	0.770742176826	0.757999012961	0.804922627026	0.584396955026	0.4842966692	0.784936146111	0.788787520327	0.786462471769	0.794404638004	0.690476513942
K2.C	0.691642195197	0.700303247846	0.738589859577	0.696992879065	0.742416640231	0.708005076126	0.749848652374	0.785317017499	0.752121067344	0.73747435274	0.80730383207	0.693102296761	0.716175009946	0.678699719812	0.77098904101	0.694925693396	0.646384002867	0.712006691294	0.711810866943	0.781093611845	0.7277550913	0.596160312866	0.744492532327	0.74872050752	0.63528638115	0.61621255237	0.729488875461	0.604118619546	0.685374379703	0.683562621826	0.725836539745	0.742649696189	0.622310721267	0.615549697917	0.681001285858	0.730784519412	0.774735513724	0.645580280258	0.671746111181	0.702736812151	0.657607742912	0.649070737561	0.678289567117	0.496524783	0.666978295906	0.70920806096	0.744744691323	0.622359186111	0.494556519517	0.564804074306	0.572700882574	0.58803973131	0.629516722174	0.689736011666	0.674024255458	0.478776622902	0.52688105017	0.599851019627	0.606815091459	0.485881718518	0.652674788814	0.622876753366	0.720388718983	0.687343622225	0.689045131648	0.649044511518	0.591106051888	0.559451066568	0.624250121117	0.590358027471	0.546488566151	0.498302588328	0.570765112719	0.743588577807	0.715225676059	0.0	0.585758155335	0.719475635499	0.553726392578	0.639983767694	0.529541234094	0.556900748578	0.649774475385	0.64680715253	0.615268608327	0.762072968801	0.757505825105	0.530970118627	0.758404207657	0.614289228842	0.657006226905	0.495559498582
M9.Index.R	0.658213352334	0.68935119276	0.657523190515	0.647823223506	0.653776152213	0.550518896152	0.596823621155	0.696465971234	0.673815253163	0.646759399809	0.749868583951	0.599626454928	0.637558116917	0.63049266012	0.684117703291	0.631433381788	0.578178071341	0.630777339455	0.600370986864	0.720993226409	0.66624791974	0.472449502074	0.573336469283	0.618860045498	0.577832344081	0.494437396107	0.589558638886	0.597686348974	0.646011636141	0.626303922615	0.652875139582	0.583522913863	0.556435130489	0.617582752474	0.60490555806	0.692706526573	0.683618659224	0.586677617106	0.535606151669	0.613033546003	0.569532308441	0.5819544457	0.620599270544	0.461617399402	0.568182560922	0.593800890071	0.680001039074	0.645361298475	0.588374617162	0.572719298975	0.466216373167	0.576103134648	0.655760567151	0.626106126046	0.612969387147	0.467522217229	0.453786294034	0.420656698871	0.562644189619	0.486144930153	0.61462814356	0.483578008889	0.589204469495	0.569401861328	0.638355103593	0.575953330636	0.645585570649	0.477174985405	0.586480767441	0.523032960077	0.575804795044	0.561917886199	0.54897689318	0.652502619891	0.664665524797	0.585758155335	0.0	0.630657843665	0.656199984757	0.512719334879	0.577630984911	0.527040636718	0.558395443427	0.643624945057	0.632114889888	0.687438181409	0.66927004131	0.509139043414	0.628005288898	0.591888741959	0.589730652183	0.500748225507
M2.Index.L	0.617110895089	0.533861477312	0.456590663487	0.498879592211	0.46916781489	0.543189325017	0.468247620372	0.457736534443	0.542221372339	0.42828854741	0.545318234159	0.449887597733	0.628211936808	0.720601108842	0.737457681311	0.632658534826	0.636606313974	0.54432059448	0.474339318337	0.519304389624	0.566079274212	0.632561920734	0.524941185638	0.584469301961	0.690409771584	0.685982423725	0.687500165073	0.681735310074	0.599183526642	0.580489050556	0.447525547473	0.420370794426	0.646100845189	0.729462923715	0.622684273771	0.614717890698	0.705437014631	0.658475840835	0.690391799576	0.49715882174	0.533684154961	0.752074149759	0.598431476804	0.581225084043	0.622688392188	0.526602844273	0.555887350599	0.708550760875	0.696636987875	0.677739602539	0.708840165162	0.717242964071	0.747429635407	0.572744086583	0.756857149852	0.665651448772	0.603066092187	0.595318506697	0.620255268845	0.713503229595	0.631479237857	0.640841447087	0.657781213518	0.533591953219	0.491711389526	0.524817883025	0.78132528921	0.667806011453	0.686856795047	0.681084042085	0.703036231283	0.782547467289	0.669273286812	0.47992832188	0.497084572626	0.719475635499	0.630657843665	0.0	0.687331100383	0.709255004923	0.627885635139	0.766798158154	0.678606612756	0.700882415672	0.618649892932	0.542966672761	0.53068331843	0.683178215264	0.73041973921	0.753873903866	0.744212544088	0.677325273242
K2.V	0.693752965653	0.760089876061	0.730686074637	0.720115520022	0.711659413463	0.718703054196	0.687837326919	0.768622479549	0.727162906154	0.628137660441	0.793389799417	0.690583436521	0.717716653974	0.614150438026	0.717575096354	0.686285522993	0.654051320072	0.683264741435	0.682663577047	0.732519326075	0.719351635175	0.621607887737	0.706181528723	0.649394265076	0.692466217211	0.639094514951	0.678603352572	0.658314819966	0.714882691975	0.758778237353	0.686545377915	0.679856898965	0.662555669144	0.646066818657	0.668920029145	0.725081860741	0.697371591107	0.634066735425	0.59585118077	0.736146839358	0.662300470541	0.678970019695	0.659440421175	0.563596397718	0.649491512807	0.66588429564	0.754473555443	0.653081963088	0.642055307296	0.6236630765	0.624442779077	0.679045289911	0.649928009899	0.615064140248	0.63450085431	0.680805546776	0.692987172288	0.554654566878	0.685391897035	0.653311272975	0.633262343216	0.614366884413	0.710830927086	0.667768651045	0.726906251381	0.714205598361	0.646090975772	0.536896379664	0.53207556554	0.57372063062	0.590812112555	0.582762032749	0.622593556209	0.595599485316	0.731548161272	0.553726392578	0.656199984757	0.687331100383	0.0	0.671601660543	0.540759969866	0.567858185001	0.57501930969	0.706264153376	0.650813831466	0.747224261119	0.734545323207	0.594544296759	0.739871766987	0.638129296725	0.607938463588	0.630401462306
K2.O	0.69060155292	0.675055103086	0.747158314725	0.720780140299	0.689797234494	0.685658173549	0.690936279077	0.761028457254	0.75607283962	0.686111912316	0.808656877536	0.681323566043	0.641086375755	0.621311435691	0.639087752311	0.660100203282	0.584943659188	0.684707399484	0.671139667907	0.686087123393	0.722089101683	0.541914197435	0.637562189055	0.656414280772	0.667774157031	0.599703634212	0.622824381797	0.612334905939	0.691350362059	0.635944992083	0.667432837221	0.645393726464	0.649158230196	0.629209456689	0.675999637236	0.69232516069	0.628803654679	0.5619186527	0.516732667513	0.6599565238	0.625225608275	0.565872470717	0.611789448519	0.546119291983	0.648305178246	0.639243115004	0.726285400363	0.615648932943	0.619007841443	0.586216380046	0.469271886338	0.692770633971	0.569083462475	0.647061824913	0.534250286679	0.628585599891	0.597555383994	0.542702513819	0.60402323218	0.635439061437	0.695427266483	0.60035520349	0.550234928118	0.584592183667	0.693489909317	0.611765338105	0.489061748423	0.566055926418	0.649508057721	0.575261643622	0.52498776181	0.546880291389	0.593627098876	0.69177651014	0.769689812148	0.639983767694	0.512719334879	0.709255004923	0.671601660543	0.0	0.667966287023	0.552902989923	0.484836320665	0.687739568586	0.655098248915	0.666974498257	0.745079577758	0.493746076206	0.550717942266	0.590316234702	0.576441333579	0.576076091649
M9.Index.L	0.679284684378	0.706578213983	0.677745634592	0.650310383574	0.640052707647	0.681406859513	0.67398078727	0.72397538249	0.670702993609	0.650833769327	0.72788526236	0.654844919145	0.677955258988	0.72570170487	0.788858654707	0.707253374906	0.671827360366	0.661473818919	0.645326212241	0.707007399146	0.680030183298	0.613508340785	0.707933996597	0.667460624646	0.70622153218	0.687330476685	0.725129741264	0.69509970963	0.681450759051	0.693839744346	0.649771090799	0.692120041793	0.644892459614	0.628081755866	0.710482727315	0.747480023905	0.752824287543	0.688281832788	0.715500422007	0.695516235868	0.610229202567	0.683853299488	0.635287809343	0.5558376833	0.631475696828	0.673772814232	0.711164275086	0.669895110136	0.65875723749	0.678294897769	0.678163539991	0.669739911882	0.732404936264	0.677407619377	0.733468792703	0.54590902352	0.511085822277	0.531519726402	0.641601434922	0.569379471747	0.691672971823	0.589225273998	0.70143994798	0.677351177734	0.650182411584	0.658699432224	0.71984273637	0.533083234504	0.608958616391	0.666898715032	0.57068782306	0.690894874899	0.687453861946	0.648010091954	0.717837082475	0.529541234094	0.577630984911	0.627885635139	0.540759969866	0.667966287023	0.0	0.658527836497	0.743293444671	0.729320424661	0.584419313684	0.736600443749	0.696411970888	0.569980786497	0.74156424041	0.656334112406	0.668208940936	0.605675477712
K2.W	0.762573669331	0.788066350215	0.763109511006	0.747821356134	0.783688179393	0.70106132183	0.74352738701	0.798567609316	0.790885424438	0.778668079305	0.835086965858	0.755992604871	0.76595757444	0.606486130015	0.663509280825	0.754166064982	0.727568586373	0.742802517059	0.744901775669	0.803855888677	0.787078364587	0.648790742016	0.715156889794	0.722075519134	0.697171152921	0.644287059492	0.631008784636	0.680356798813	0.759196639998	0.746084536553	0.774869926847	0.749123765148	0.680846575728	0.717031922556	0.705838035727	0.793602445319	0.733279421948	0.646119078853	0.496258772004	0.747996446353	0.710518018281	0.559746306549	0.697670020497	0.630219148758	0.689414032382	0.730251523284	0.778897987318	0.713593679329	0.602064889984	0.630447350962	0.447224771596	0.63713349093	0.535838800375	0.716527042855	0.495569744711	0.58386463321	0.632214324934	0.650513568864	0.704842323553	0.59970543955	0.707019840681	0.613120645963	0.625755652279	0.681134372547	0.757809883215	0.737626942669	0.434813465496	0.565988291051	0.635132384305	0.593334741763	0.590913727735	0.310529924741	0.660656417871	0.753083149479	0.735904445942	0.556900748578	0.527040636718	0.766798158154	0.567858185001	0.552902989923	0.658527836497	0.0	0.53413004209	0.714520506776	0.726018658635	0.77175045081	0.807168321778	0.604546564693	0.682864823385	0.65195021522	0.536609208063	0.607011338917
K2.D	0.72617776173	0.694600078927	0.763158703284	0.685056561204	0.685148568628	0.711359939194	0.69978142313	0.768544487032	0.792418646161	0.702622039992	0.815975546699	0.68383762352	0.667065073978	0.530120248838	0.56020749434	0.642001027174	0.563617845455	0.710008334936	0.641416781195	0.738017164302	0.737253724814	0.556804028913	0.644499083304	0.65445503969	0.649472823851	0.555932711519	0.539657941906	0.587151544232	0.68642431551	0.659165326326	0.645772807242	0.640994317953	0.629626622791	0.739489629068	0.613742962334	0.696059391485	0.632174954331	0.553893927929	0.459652224342	0.653883481845	0.615354018733	0.610388402978	0.648555636667	0.49854539649	0.639333215651	0.637248818318	0.708996789593	0.635985469027	0.561065365108	0.530638001201	0.436630994705	0.699540621545	0.555770279824	0.649922551896	0.494694683428	0.675525659442	0.618575523391	0.506599358839	0.630404537103	0.677717786215	0.655638513788	0.642483990891	0.526585749835	0.620891495562	0.698307426686	0.626722196109	0.477167154448	0.594217251513	0.668068933123	0.500332245913	0.566769240743	0.519506164457	0.599153834426	0.695824744147	0.770742176826	0.649774475385	0.558395443427	0.678606612756	0.57501930969	0.484836320665	0.743293444671	0.53413004209	0.0	0.620970045969	0.613138535411	0.656681642076	0.754202579453	0.529519231891	0.501751685159	0.56122689366	0.455534436841	0.56410838953
M3.Index.L	0.639747977173	0.712015048537	0.786193985272	0.72723835128	0.698486712771	0.729621159317	0.706471467777	0.762404331809	0.774159603386	0.726148096687	0.8144767392	0.668822694344	0.585700237677	0.600285720692	0.617769203512	0.534314785909	0.523441244727	0.662444107121	0.659924358399	0.74646899952	0.731225654227	0.533411521994	0.67933499714	0.701823510839	0.398250664866	0.499016246178	0.648697623422	0.556918180116	0.600920940941	0.575303712317	0.63480008178	0.661400102884	0.563236717899	0.677763077577	0.556020978859	0.65686822591	0.542815727487	0.539852370012	0.66236005074	0.690774395239	0.652405938823	0.657368974967	0.567285578541	0.551010349926	0.577749990321	0.660483276318	0.702765024019	0.556873424275	0.4803260641	0.548142371421	0.66920157802	0.476387429292	0.649492972904	0.701566884465	0.567734339903	0.653576586659	0.629008374842	0.670939751752	0.606294795256	0.616176071686	0.583485097814	0.603737850256	0.652033182366	0.688406459143	0.698969413634	0.646908038715	0.662911403979	0.676275325869	0.636896863372	0.552350231689	0.625310051443	0.692381282267	0.566572470571	0.746936488955	0.757999012961	0.64680715253	0.643624945057	0.700882415672	0.706264153376	0.687739568586	0.729320424661	0.714520506776	0.620970045969	0.0	0.655219185677	0.711487767052	0.774226018131	0.588100347813	0.622470578007	0.586095423696	0.670298940988	0.630650307951
M9.Pinky.L	0.686496623545	0.737734208338	0.791329754428	0.732638818931	0.659893510941	0.730786522218	0.685300854769	0.74207391028	0.788922248922	0.700377277756	0.780239239637	0.65323431385	0.6152904215	0.708553059192	0.737898158112	0.591304934855	0.608703712089	0.683805080059	0.673081283301	0.698646951359	0.737509247378	0.552828711332	0.673307976284	0.680430189137	0.697548424853	0.603061616252	0.652064783788	0.67146565543	0.704288908153	0.698084464163	0.637896047388	0.68269026722	0.684838251534	0.720774950257	0.617412479614	0.703728987379	0.705445906386	0.619132389691	0.708802772693	0.714079116513	0.660572099519	0.71387807238	0.641975145755	0.57292439637	0.657689336965	0.689083038729	0.712191863527	0.594075579865	0.6060021489	0.628058898971	0.65619317889	0.697706784485	0.711138576292	0.706270936366	0.738509140569	0.591711296329	0.45511176906	0.57054798905	0.645787583407	0.631948993584	0.640859084102	0.555682710489	0.678460511858	0.6977017139	0.704285407598	0.652796383452	0.67680975172	0.595853096677	0.656710340599	0.531935160014	0.558120144831	0.686808195878	0.68168876009	0.646750255702	0.804922627026	0.615268608327	0.632114889888	0.618649892932	0.650813831466	0.655098248915	0.584419313684	0.726018658635	0.613138535411	0.655219185677	0.0	0.711251127497	0.769673196722	0.515698814533	0.62572587729	0.584609172708	0.603813939139	0.592026723233
K3.S	0.563084546632	0.433559297813	0.51950309351	0.46613815934	0.496302898006	0.512851889376	0.474656373609	0.479344844186	0.542628604395	0.570213200307	0.500097781751	0.538310417229	0.640897654671	0.695466450086	0.720228308151	0.642752476346	0.621787420672	0.474635733586	0.464667375438	0.463231408038	0.459184583525	0.639772044453	0.544004610145	0.50010480724	0.66662180317	0.693393960466	0.637289710194	0.66104831425	0.530746069651	0.490846799231	0.449024515678	0.530210797403	0.668266648437	0.726711450126	0.670573650664	0.481769882204	0.698675194637	0.557251712306	0.65856189951	0.440044302908	0.559311378125	0.752531406358	0.622298275923	0.650923115409	0.669657733779	0.500671471176	0.437525253252	0.680035431383	0.662347900096	0.648128723672	0.687312160595	0.747868698741	0.707504017455	0.496683423719	0.758944305457	0.726904937867	0.676807296875	0.663658898671	0.641911903867	0.782223057824	0.695083387828	0.698431976843	0.629100298852	0.557995389844	0.418716196011	0.479888683387	0.728131659136	0.680864565021	0.687771733661	0.654685037368	0.680522001366	0.765708830797	0.637949290421	0.602243806286	0.584396955026	0.762072968801	0.687438181409	0.542966672761	0.747224261119	0.666974498257	0.736600443749	0.77175045081	0.656681642076	0.711487767052	0.711251127497	0.0	0.444011286803	0.672120077223	0.624875062469	0.736334852152	0.713332346827	0.644231907771
K3.D	0.58738509374	0.432857500683	0.407446792577	0.482639454979	0.425855508757	0.462051125369	0.434805837668	0.399068284079	0.424713265773	0.489453037883	0.390764778559	0.525727651685	0.711027901319	0.795739515837	0.805158402187	0.710096886159	0.704375089452	0.492939473413	0.481854481891	0.486391548877	0.450557337767	0.701543758509	0.636035085165	0.508031208119	0.708684151043	0.735213120548	0.737132389345	0.711316981831	0.551176761718	0.600900496259	0.463242585022	0.545773399015	0.703929372479	0.723808232341	0.725740427772	0.513202517371	0.77076619919	0.697658956371	0.736441619956	0.438819736452	0.634058912627	0.793752591796	0.712756040177	0.696502941495	0.722829279619	0.570290333727	0.451844498175	0.801714233917	0.781397643493	0.75978465071	0.778334239288	0.77796921544	0.783468284992	0.552632501678	0.807123539977	0.748118005053	0.726815657304	0.649467899133	0.679667364071	0.750547000815	0.739529050312	0.699404746358	0.732699603306	0.571530826191	0.425725514886	0.510876602598	0.814448196626	0.721897984727	0.734872735106	0.746163948069	0.771039179544	0.826553648921	0.716272749405	0.618177539522	0.4842966692	0.757505825105	0.66927004131	0.53068331843	0.734545323207	0.745079577758	0.696411970888	0.807168321778	0.754202579453	0.774226018131	0.769673196722	0.444011286803	0.0	0.751766491171	0.746765880859	0.797713190543	0.769753023533	0.727863011374
K2.X	0.686068026089	0.699578045936	0.750099457156	0.726119891093	0.704479145987	0.70234737763	0.723919270663	0.765418435171	0.74944280529	0.687726472375	0.801345633969	0.663399660224	0.631941551438	0.660766356144	0.723114122386	0.632258563144	0.545077072028	0.670223066917	0.663502045639	0.697282358253	0.726794861107	0.506620553554	0.683954291622	0.707542806221	0.635476870319	0.559490544191	0.684977608514	0.62664323362	0.704218548192	0.637112513485	0.639706932299	0.667988145422	0.617011504934	0.645125679063	0.582905025422	0.711779336356	0.67209210004	0.581322863001	0.583711597506	0.670835144801	0.609097961926	0.598753223108	0.59406005278	0.446391015962	0.603761477623	0.637101890809	0.717564345182	0.555556684791	0.537922485922	0.574929498195	0.460372423427	0.646573842979	0.671626151636	0.693993659768	0.655241518226	0.546436628558	0.541876396547	0.454310271102	0.626874409755	0.548320409445	0.693714635217	0.604133286528	0.631826685294	0.671762252872	0.701283792421	0.636837545535	0.619750009215	0.538891903523	0.644584869557	0.576032108612	0.487116763735	0.513836483203	0.61840768594	0.705902806217	0.784936146111	0.530970118627	0.509139043414	0.683178215264	0.594544296759	0.493746076206	0.569980786497	0.604546564693	0.529519231891	0.588100347813	0.515698814533	0.672120077223	0.751766491171	0.0	0.603868603176	0.518448462496	0.576977888224	0.436375945604
K2.A	0.701319303454	0.690341380264	0.736669030395	0.69578095492	0.66726769778	0.721515101122	0.679777115933	0.744151892162	0.757560927171	0.747538551244	0.758312831062	0.658210470263	0.604561834019	0.637535873942	0.600676186812	0.631069426653	0.628208928238	0.661228981331	0.654984534668	0.718539900135	0.729384704742	0.595613716939	0.660341111001	0.670510983105	0.69451928014	0.63313257555	0.558597340579	0.671274278715	0.689861960544	0.638714968564	0.651981325683	0.678719444352	0.662340421047	0.762464759093	0.681568965909	0.629754245417	0.662365540504	0.533420837292	0.618882212685	0.71524933627	0.682559178358	0.609387401379	0.596148812198	0.62996525452	0.65918257513	0.697266740239	0.681311698105	0.663930342743	0.550105907551	0.622546460169	0.653318677975	0.710206584576	0.631345841169	0.656324878417	0.659530636728	0.703942286544	0.61104343129	0.608773752498	0.674970233489	0.695648115937	0.690665246803	0.674302001234	0.580631912573	0.649933814218	0.685383220276	0.623818207482	0.585528004629	0.657348368188	0.674949613447	0.527851469838	0.566112810627	0.66886987432	0.661908232832	0.742257708316	0.788787520327	0.758404207657	0.628005288898	0.73041973921	0.739871766987	0.550717942266	0.74156424041	0.682864823385	0.501751685159	0.622470578007	0.62572587729	0.624875062469	0.746765880859	0.603868603176	0.0	0.584857369446	0.560567479939	0.687119714059
K2.P	0.735063417891	0.733209554095	0.780112075087	0.724856234156	0.722872223741	0.727766709198	0.738917874297	0.7816737405	0.776537523072	0.737667890584	0.833829263227	0.6844593071	0.603077401664	0.623887855037	0.641426731005	0.644015991023	0.605637949493	0.715722465218	0.716722686323	0.763527246504	0.774192444755	0.578850917851	0.720370896529	0.744289527927	0.635479720825	0.496545633168	0.680219228989	0.463237537136	0.753025605061	0.693985140401	0.683523241883	0.710579658	0.598597797968	0.679317760522	0.629894300751	0.702885715052	0.732740315875	0.635533972228	0.722633134714	0.721532861314	0.668510454159	0.687584144573	0.576846931154	0.607527542448	0.653069401104	0.693673844978	0.76998941879	0.54003299181	0.47108230497	0.534351823965	0.686644966017	0.618751316545	0.642603002447	0.72473973393	0.658812274397	0.66287499976	0.61519851079	0.671835828595	0.651348555246	0.591286876409	0.680683906993	0.594363967664	0.656904301154	0.691682399109	0.73762660042	0.682963492283	0.546986282125	0.660917058622	0.673386305758	0.535654379755	0.558900623091	0.621728820542	0.545830926983	0.784845151755	0.786462471769	0.614289228842	0.591888741959	0.753873903866	0.638129296725	0.590316234702	0.656334112406	0.65195021522	0.56122689366	0.586095423696	0.584609172708	0.736334852152	0.797713190543	0.518448462496	0.584857369446	0.0	0.614784277937	0.640566540403
